,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
66,2023-11-10,617306.7772460673,95923.3447470774,107810.14701906606,302625.5802089995,940107.1314131595,-514935.0463647962,-841574.9902162361,-197963.1836610913,-514018.0883708072,-838354.5803234344,-199004.8156845434,3865.1304295904056,3307.400109956084,4399.179374863485,-4782.088423579409,-7312.370021325703,-2282.0907564956465,0.0,0.0,0.0,102371.73088127113
67,2023-11-11,617216.4875606744,98106.68883098604,109490.19622120266,302538.9093432965,940017.1518774129,-512712.46193647693,-838630.7901180822,-197024.76708808026,-514018.0883760129,-838354.580326904,-199004.8156977985,7124.262628634819,6401.616924525029,7893.18817871441,-5818.636189098879,-8244.375356838395,-3343.526748176336,0.0,0.0,0.0,104504.0256241975
68,2023-11-12,617126.1978752816,76655.29446929524,90044.91113330363,302452.23847759346,939927.1723416664,-533023.8666675602,-859152.8908966675,-218573.68758169183,-514018.0883776696,-838354.5803234339,-199004.81569457013,-12104.955609748016,-12898.652081056265,-11291.24782740244,-6900.822680142493,-9316.69127204698,-4485.572683525041,0.0,0.0,0.0,84102.33120772138
69,2023-11-13,617035.9081898887,74752.05709514805,87041.09091156148,302365.56761189044,939837.1928059197,-536806.5118645485,-862928.025199498,-221440.56079710077,-514018.08835927414,-838354.5803188444,-199004.81566021833,-14787.103762444276,-15472.98499704685,-13974.636400435626,-8001.319742830007,-10383.85573152435,-5567.66807838986,0.0,0.0,0.0,80229.39632534015
70,2023-11-14,616943.3916489885,88227.54175051051,100007.2417609249,302276.4498116096,939743.7621507158,-522843.0349987668,-848904.7230916163,-209070.2009633269,-514018.08836447983,-838354.5803223138,-199004.8156734736,266.23054241876054,-417.91348412191144,866.0564715610005,-9091.177176705587,-11460.713034999008,-6654.71495162163,0.0,0.0,0.0,94100.35665022169
71,2023-11-15,616850.8751080881,92505.54998258236,103172.02686914508,302187.33201132884,939650.3314955116,-518389.3278882082,-843466.7282652482,-204060.94337587195,-514018.08836968563,-838354.5803257833,-199004.81568672878,5769.321224331515,5060.470905732942,6468.614036735482,-10140.560742854199,-12498.312967886885,-7790.823477312687,0.0,0.0,0.0,98461.54721987993
72,2023-11-16,616758.3585671879,95540.6417620185,107393.80057475231,302098.214211048,939556.9008403076,-515270.5154177302,-842165.3897981,-201376.25343040976,-514018.0883713424,-838354.5803223134,-199004.81568350038,9867.114547259313,9210.16356061189,10416.297567006966,-11119.541593647122,-13424.776161100262,-8702.696094148887,0.0,0.0,0.0,101487.84314945771
73,2023-11-17,616665.8420262877,89677.83987477327,102460.87402715029,302009.09641076723,939463.4701851036,-522151.87385651754,-849659.2737682557,-207388.10723395765,-514018.0883765482,-838354.5803257828,-199004.81569675548,3865.130429588803,3307.400109950784,4399.1793748577675,-11998.915909558264,-14272.602843076422,-9554.728724477573,0.0,0.0,0.0,94513.96816977015
74,2023-11-18,616573.3254853874,91488.2593330234,102825.95636515156,301919.97861048643,939370.0395298996,-519644.85789931496,-846192.1249058249,-204001.53247160552,-514018.08838175377,-838354.5803292522,-199004.81571001076,7124.2626286239565,6401.616924515682,7893.188178703496,-12751.032146185104,-15033.537987702533,-10377.767702536992,0.0,0.0,0.0,96928.4675860724
75,2023-11-19,616480.8089444871,71825.07064527587,83160.37604450334,301830.86081020563,939276.6088746955,-539473.6465368193,-865969.3426174304,-225293.51435813532,-514018.08838341065,-838354.5803257823,-199004.81570678222,-12104.955609775672,-12898.65208108041,-11291.247827428706,-13350.602543632993,-15632.88578695899,-10999.614602903363,0.0,0.0,0.0,77007.16240766784
76,2023-11-20,616388.2924035868,67829.82157291946,79365.54018483328,301741.74300992483,939183.1782194916,-542580.6675896759,-868789.4825332339,-227757.54572819456,-514018.08836501517,-838354.5803211927,-199004.81567243056,-14787.103762447416,-15472.984997051211,-13974.636400441534,-13775.475462213355,-16081.542891314713,-11367.91124215317,0.0,0.0,0.0,73807.62481391092
77,2023-11-21,616295.7758626866,83074.35132182448,94121.17267812042,301652.6252096441,939089.7475642874,-527759.2035240502,-853618.927992848,-212947.57467229755,-514018.08837022085,-838354.5803246623,-199004.81568568575,266.2305424359101,-417.9134841050569,866.0564715801486,-14007.34569626522,-16311.250352283501,-11593.663703366885,0.0,0.0,0.0,88536.57233863638
78,2023-11-22,616203.2593217862,88378.14671070618,99484.18671266793,301563.5074093633,938996.3169090834,-522281.14832249057,-846864.9963347393,-206864.71192314403,-514018.0883718777,-838354.5803211923,-199004.81568245732,5769.3212243288,5060.470905728739,6468.614036735001,-14032.3811749417,-16321.82308774311,-11582.945048942773,0.0,0.0,0.0,93922.11099929566
79,2023-11-23,616110.742780886,92453.77796585599,104573.74036509979,301474.3896090825,938902.8862538794,-517992.72018873325,-844107.8547546666,-202994.10107698853,-514018.0883770834,-838354.5803246618,-199004.8156957125,9867.114547252162,9210.163560603693,10416.29756700229,-13841.746358901988,-16088.765763757885,-11380.370448163654,0.0,0.0,0.0,98118.02259215276
80,2023-11-24,616018.2262399857,86195.80290673717,99006.11424757427,301385.2718088017,938809.4555986752,-523584.96306879085,-850039.4993504266,-207734.32979851268,-514018.0883586879,-838354.5803200721,-199004.81566136086,3865.1304295950645,3307.4001099667876,4399.179374870547,-13432.00513969802,-15709.484922182302,-10959.987873967435,0.0,0.0,0.0,92433.26317119482
81,2023-11-25,615925.7096990854,90181.63069766742,102774.65004832356,301296.15400852094,938716.0249434712,-519699.21481672773,-844940.9432560375,-203020.23317444295,-514018.0883638936,-838354.5803235417,-199004.81567461597,7124.262628613093,6401.616924506336,7893.188178692582,-12805.389081447282,-15114.353667270116,-10487.41081916662,0.0,0.0,0.0,96226.49488235771
82,2023-11-26,615836.813515773,71486.37661047437,83878.79702462556,301207.10850471543,938623.8542618407,-538092.9643077375,-863057.7955782715,-222961.12587667262,-514018.08836555044,-838354.5803200717,-199004.81567138754,-12104.955609758892,-12898.652081065451,-11291.247827417119,-11969.920332428217,-14397.515445530447,-9603.414664123231,0.0,0.0,0.0,77743.8492080355
83,2023-11-27,615747.9173324605,69399.59696571867,81847.69892180825,301118.0630009099,938531.68358021,-539744.5745174985,-864230.7659450562,-224084.58920785724,-514018.0883707562,-838354.5803235412,-199004.8156846427,-14787.103762448156,-15472.984997051779,-13974.636400441526,-10939.382384294213,-13387.40927704632,-8673.86928999933,0.0,0.0,0.0,76003.34281496203
84,2023-11-28,615659.0211491481,86755.05589532226,98633.33671807701,301029.0174971044,938439.5128985792,-523484.9937973678,-847469.2640723613,-207979.5856812434,-514018.08837596176,-838354.5803270107,-199004.815697898,266.23054242928436,-417.91348410985245,866.0564715714467,-9733.135963835262,-12143.5147855217,-7334.214238711206,0.0,0.0,0.0,92174.02735178033
85,2023-11-29,615570.1249658356,93330.57599195851,105418.94000584795,300939.9719932989,938347.3422169487,-516624.5487460677,-839223.3879342967,-200682.28426194197,-514018.0883776188,-838354.5803235407,-199004.81569466944,5769.321224326084,5060.470905724538,6468.614036734517,-8375.781592775047,-10723.460878296573,-6114.581764458153,0.0,0.0,0.0,98945.57621976791
86,2023-11-30,615481.2287825232,98147.92963881948,110544.32043641355,300850.92648949334,938255.171535318,-511047.64846178703,-835114.7047047768,-195712.02225253286,-514018.08838282444,-838354.5803270101,-199004.81570792472,9867.114547245008,9210.163560595496,10416.297566997611,-6896.674626207641,-9132.229013544926,-4691.637610774182,0.0,0.0,0.0,104433.58032073616
87,2023-12-01,615392.3325992107,95380.159725899,105745.09427074798,300761.8809856879,938163.0008536874,-515482.2606938549,-839874.1092550812,-199499.8060527681,-514018.0883644289,-838354.5803224207,-199004.8156735729,3865.1304295855634,3307.4001099453662,4399.179374856978,-5329.3027590116335,-7493.459485293287,-3204.084096500708,0.0,0.0,0.0,99910.07190535578
88,2023-12-02,615303.4364158983,99206.23375422171,111806.6379437894,300672.8354818824,938070.8301720568,-510604.36568939,-833817.9367902202,-194010.2267222335,-514018.08836608566,-838354.5803189506,-199004.8156703445,7124.262628629347,6401.616924529395,7893.188178702085,-3710.53995193363,-5881.675301276971,-1641.0030278417312,0.0,0.0,0.0,104699.07072650827
89,2023-12-03,615214.5402325857,79539.93755358599,92215.9316235702,300583.78997807694,937978.6594904262,-528202.8383419632,-851222.5416039554,-213378.85099304016,-514018.08837129135,-838354.5803224201,-199004.81568359962,-12104.955609786548,-12898.652081089593,-11291.247827443389,-2079.7943608851783,-4233.627451683255,33.18514046407316,0.0,0.0,0.0,87011.7018906225
90,2023-12-04,615125.6440492732,79071.84936595162,91539.2157493105,300494.74447427137,937886.4888087956,-529283.2631863581,-851953.9045061393,-214155.2392964752,-514018.0883764972,-838354.5803258896,-199004.8156968549,-14787.10376242337,-15472.98499702507,-13974.636400418374,-478.0710474376225,-2743.828467802158,1667.89633293274,0.0,0.0,0.0,85842.38086291507
91,2023-12-05,615036.7478659608,97295.7803789525,109058.78386561201,300405.69897046586,937794.3181271649,-512698.8307261048,-835040.465234191,-197945.38286238615,-514018.08835810155,-838354.5803213001,-199004.81566250324,266.2305424702093,-417.91348407134865,866.0564716184442,1053.027089526635,-1183.4558651120474,3287.3842747690665,0.0,0.0,0.0,102337.91713985603
92,2023-12-06,614947.8516826483,102403.81073714973,114251.92249030106,300316.65346666035,937702.1474455342,-505776.4324630331,-826944.4951997477,-190796.9660484421,-514018.08835975843,-838354.5803178302,-199004.81565927478,5769.321224316614,5060.470905718222,6468.61403672348,2472.3346724087273,263.39998759173955,4704.49737906877,0.0,0.0,0.0,109171.41921961517
93,2023-12-07,614858.6256153206,107892.96420707722,120389.6918217611,300247.8225167006,937622.9103662753,-500410.80518338917,-823292.4337751486,-186234.89561247936,-514018.0883649641,-838354.5803212995,-199004.81567252998,9867.114547252713,9210.163560605633,10416.297567003174,3740.1686343222964,1560.7764876111207,5918.057606656377,0.0,0.0,0.0,114447.82043193147
94,2023-12-08,614769.3995479929,102751.5877917335,114004.45960087172,300178.99156674085,937543.6732870163,-505333.60300788603,-828812.4875189768,-190390.26728958962,-514018.0883701699,-838354.580324769,-199004.81568578514,3865.1304295878936,3307.4001099507186,4399.1793748605105,4819.354932695896,2620.2609792256007,6998.363397134485,0.0,0.0,0.0,109435.79654010682
95,2023-12-09,614680.1734806651,106936.75914585957,119223.01837040146,300110.16061678104,937464.4362077574,-501217.6159604432,-823810.6778741988,-186118.38227464232,-514018.0883718267,-838354.580321299,-199004.81568255665,7124.262628632998,6401.616924528511,7893.188178708782,5676.20978275053,3492.3067780579972,7983.466120574019,0.0,0.0,0.0,113462.55752022186
96,2023-12-10,614590.9474133374,86940.30332328296,100733.79301866768,300041.3296668212,937385.1991284986,-519841.5951238547,-842545.5540474232,-206643.70198206053,-514018.08837703237,-838354.5803247686,-199004.81569581182,-12104.955609791985,-12898.652081094184,-11291.247827450727,6281.4488629696425,4086.0290364976354,8710.66481021269,0.0,0.0,0.0,94749.35228948272
97,2023-12-11,614501.7213460096,85411.61458596695,98005.67968597294,299972.4987168615,937305.9620492398,-522194.1926054409,-844858.1319764064,-207923.03207884025,-514018.0883822382,-838354.5803282381,-199004.81570906704,-14787.103762398585,-15472.984996998362,-13974.636400395226,6610.999539195837,4432.7463239733925,9050.028564978698,0.0,0.0,0.0,92307.52874056873
98,2023-12-12,614412.4952786819,100772.57975353349,112326.38591218203,299903.66776690166,937226.7249699809,-507105.16437212797,-829745.2495326308,-194154.55200943106,-514018.0883638426,-838354.5803236484,-199004.81567471527,266.2305423989413,-417.9134841418253,866.0564715392029,6646.693449315692,4447.125374392621,8928.661381790038,0.0,0.0,0.0,107307.33090655389
99,2023-12-13,614323.2692113541,106734.070724297,117753.32994151794,299834.83681694185,937147.487890722,-501871.9474120345,-823631.6413902801,-188737.89552344158,-514018.0883654994,-838354.5803201784,-199004.81567148695,5769.321224313897,5060.470905714017,6468.614036722997,6376.819729151045,4236.701046162742,8640.9379505438,0.0,0.0,0.0,112451.32179931959
100,2023-12-14,614234.0431440264,110164.20325591818,121366.84223085636,299766.00586698204,937068.2508114631,-498354.45115663577,-822101.1400496479,-185487.39628097712,-514018.08837070526,-838354.580323648,-199004.8156847421,9867.114547245561,9210.163560597437,10416.297566998499,5796.522666823808,3627.5784237362523,8029.325032060686,0.0,0.0,0.0,115879.59198739065
101,2023-12-15,614144.8170766988,103420.53672231645,115722.11805071407,299697.17491702223,936989.0137322042,-505244.9263914365,-829835.2811192658,-191228.2200648495,-514018.0883759108,-838354.5803271176,-199004.81569799728,3865.13042958629,3307.400109945419,4399.179374854791,4908.031554888074,2727.37961727121,7222.974495488901,0.0,0.0,0.0,108899.89068526227
102,2023-12-16,614055.591009371,105098.83271391,117381.69616497162,299628.3439670624,936909.7766529453,-503173.1108879604,-827090.4731043583,-189861.69317379044,-514018.0883775677,-838354.5803236475,-199004.8156947688,7124.262628622136,6401.616924519163,7893.188178697868,3720.714860985205,1519.0538842365024,6111.226747374403,0.0,0.0,0.0,110882.48012141057
103,2023-12-17,613966.3649420433,83694.67731626573,94638.45536223013,299559.5130171026,936830.5395736864,-523872.0885277045,-848073.9197608382,-212081.08184507707,-514018.08835917216,-838354.5803190579,-199004.8156604172,-12104.955609739622,-12898.652081048978,-11291.247827393914,2250.955441207272,53.489603816709916,4413.9884577614175,0.0,0.0,0.0,90094.27641433885
104,2023-12-18,613877.1388747155,79668.84843061813,92324.66208093423,299490.68206714286,936751.3024944275,-528283.3438759468,-852574.8248707943,-215437.47603300124,-514018.0883643778,-838354.5803225274,-199004.81567367236,-14787.103762424853,-15472.984997026204,-13974.63640041836,521.8482508559019,-1651.5088252863752,2670.1839744106173,0.0,0.0,0.0,85593.79499876872
105,2023-12-19,613787.5242954578,93448.40774318951,104253.0513621525,299428.729896339,936671.0827060728,-515189.1310885967,-839539.036285969,-203719.89044042994,-514018.08836603473,-838354.5803190575,-199004.81567044393,266.23054243986587,-417.91348410332233,866.0564715862004,-1437.273265001818,-3573.184609241785,780.3313544298704,0.0,0.0,0.0,98598.39320686104
106,2023-12-20,613697.9097162002,95784.31483868966,106723.13253764305,299366.7777255352,936590.862917718,-511840.238470462,-835342.3994354962,-200042.04820154374,-514018.0883712404,-838354.5803225269,-199004.815683699,5769.321224328498,5060.470905729964,6468.614036733053,-3591.471323550031,-5666.212221574777,-1186.7884882221902,0.0,0.0,0.0,101857.67124573822
107,2023-12-21,613608.2951369424,98005.9523985621,109229.99039796696,299304.8255547313,936510.6431293634,-510051.9572150883,-835523.1924463718,-198787.9677983221,-514018.08837644616,-838354.5803259965,-199004.81569695417,9867.114547245837,9210.163560598405,10416.297566998941,-5900.983385887983,-7929.170330836963,-3672.798764755301,0.0,0.0,0.0,103556.33792185411
108,2023-12-22,613518.6805576849,90672.58980646016,102222.46312662121,299242.8733839275,936430.4233410087,-518475.0860531247,-844721.88896261,-206035.92097980506,-514018.08838165185,-838354.580329466,-199004.81571020946,3865.1304295846867,3307.4001099401194,4399.179374849074,-8322.128101057542,-10349.200936017936,-6220.400462871097,0.0,0.0,0.0,95043.59450456017
109,2023-12-23,613429.0659784271,90327.24898368801,101969.04596468524,299180.9212131236,936350.2035526539,-517702.1408364244,-843159.3773652541,-205209.72090371922,-514018.0883833087,-838354.580325996,-199004.81570698108,7124.262628625786,6401.616924518278,7893.188178704566,-10808.31508174152,-12783.692207529275,-8573.667393994372,0.0,0.0,0.0,95726.92514200264
110,2023-12-24,613339.4513991694,68097.11296215843,79467.47407071711,299118.9690423198,936269.9837642992,-539434.1770814242,-865013.7968237976,-228579.6665966428,-514018.08836491324,-838354.5803214062,-199004.81567262928,-12104.955609745057,-12898.652081053568,-11291.247827401254,-13311.133106765956,-15261.272266714812,-10997.838988431395,0.0,0.0,0.0,73905.27431774524
111,2023-12-25,613249.8368199117,63348.295981262345,75141.74402681856,299057.016871516,936189.7639759444,-544586.6812744084,-870052.4952505039,-232990.70752662202,-514018.08837011893,-838354.5803248759,-199004.8156858845,-14787.103762400064,-15472.984996999498,-13974.63640039521,-15781.48914188933,-17579.53931221368,-13467.75680501026,0.0,0.0,0.0,68663.15554550337
112,2023-12-26,613160.2222406539,75821.41885826885,87446.96772492256,298995.06470071216,936109.5441875897,-531922.6269302053,-857207.2456232475,-220716.8250641663,-514018.08837177575,-838354.5803214058,-199004.81568265607,266.23054243324015,-417.91348410811634,866.0564715774987,-18170.769100862744,-19926.31722361992,-15958.030763689425,0.0,0.0,0.0,81237.59531044867
113,2023-12-27,613070.6076613964,79237.31978144427,90508.77058232181,298933.1125299083,936029.324399235,-528680.757729058,-852847.9752201438,-216969.59316853478,-514018.08837698144,-838354.5803248754,-199004.8156959112,5769.321224325784,5060.470905725762,6468.614036732572,-20431.990576402462,-22045.98761172348,-18256.70743866489,0.0,0.0,0.0,84389.84993233834
114,2023-12-28,612980.9930821386,79572.62026674284,92036.82505784053,298871.16035910445,935949.1046108801,-526671.8916889218,-852515.3694377989,-215447.48402299528,-514018.08835858584,-838354.5803202857,-199004.81566155955,9867.114547253906,9210.163560605528,10416.297567003365,-22520.917877589818,-24225.147835450105,-20423.270804303615,0.0,0.0,0.0,86309.10139321676
115,2023-12-29,612891.3785028809,71396.89788608023,84345.9951493638,298809.2081883006,935868.8848225254,-534550.0685504938,-860860.5914639928,-222471.99408746965,-514018.0883637916,-838354.5803237553,-199004.8156748148,3865.1304295909467,3307.4001099561215,4399.179374861853,-24397.11061629321,-26182.80992940538,-22281.692171501563,0.0,0.0,0.0,78341.30995238712
116,2023-12-30,612804.2011192313,74093.43832769232,85239.66962231793,298754.7196036339,935788.6577168346,-532918.7045042609,-858123.2468332329,-220052.8334609786,-514018.0883654484,-838354.5803202852,-199004.81567158626,7124.2626286004115,6401.616924500469,7893.1881786760405,-26024.878767412913,-27822.564992146712,-23849.55662037976,0.0,0.0,0.0,79885.49661497038
117,2023-12-31,612717.0237355817,53735.731383163424,66453.34374711786,298700.23101896717,935708.4306111438,-553497.16352348,-878507.7601205921,-242145.9571254069,-514018.0883706542,-838354.5803237548,-199004.81568484148,-12104.955609772716,-12898.652081077711,-11291.247827427524,-27374.11954305298,-29115.873879767758,-25337.253834791372,0.0,0.0,0.0,59219.86021210172
118,2024-01-01,612629.8463519322,50698.90171251732,61837.41846678556,298645.7424343005,935628.203505453,-557226.2066420605,-881814.6801367069,-245199.90558537297,-514018.08837585984,-838354.5803272242,-199004.8156980966,-14787.103762400802,-15472.984997000069,-13974.636400395202,-28421.014503799914,-30117.774470405937,-26448.448991017216,0.0,0.0,0.0,55403.63970987161
119,2024-01-02,612542.6689682825,64329.70996405203,75277.38439401516,298591.25384963374,935547.9763997622,-542900.4268342474,-867015.0675486308,-231004.92251154623,-514018.08837751666,-838354.5803237542,-199004.81569486822,266.2305423857476,-417.91348415694415,866.0564715261064,-29148.568999116487,-30913.699268828186,-27114.893699296976,0.0,0.0,0.0,69642.2421340351
120,2024-01-03,612455.491584633,68751.31154043657,80499.90425944798,298536.765264967,935467.7492940715,-537795.7473413557,-860523.2406273681,-225326.09933908473,-514018.08838272246,-838354.5803272238,-199004.8157081234,5769.321224340384,5060.470905741705,6468.614036742627,-29546.98018297358,-31498.98188894386,-27546.107464665416,0.0,0.0,0.0,74659.74424327735
121,2024-01-04,612368.3142009834,71766.18902444716,84395.27587804763,298482.2766803003,935387.5221883806,-533764.7981952322,-857928.2669380459,-221731.48443341214,-514018.08836432686,-838354.5803226343,-199004.81567377178,9867.114547254181,9210.163560606497,10416.297567003807,-29613.82437815952,-31529.550491532682,-27666.73133924815,0.0,0.0,0.0,78603.51600575121
122,2024-01-05,612281.1368173338,66072.65598267785,78379.42183466938,298427.7880956336,935307.2950826898,-539507.0172757006,-863932.471273931,-226159.43150653332,-514018.08836598374,-838354.5803191642,-199004.8156705432,3865.1304295893106,3307.4001099560046,4399.179374866783,-29354.059339306117,-31429.99668306618,-27506.442185469627,0.0,0.0,0.0,72774.11954163318
