,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
192,2024-03-15,85254.10330104819,87984.49195229317,100290.54645900341,83512.83478977112,86945.43904844853,9112.794846588282,6897.308048064741,11413.286283810765,3800.700122618133,3170.5927147651755,4522.986251147222,5312.094723970148,3246.7753691196676,7365.5641313847,0.0,0.0,0.0,94366.89814763647
193,2024-03-16,85177.33536320126,92155.41340098517,103704.42418459618,83462.20710805609,86836.73150098317,11250.082212512774,8887.251450835422,13517.260345778457,5925.685808273153,5240.031374406521,6602.870373615417,5324.396404239622,3237.6939416010523,7331.178848649545,0.0,0.0,0.0,96427.41757571403
194,2024-03-17,85100.56742535433,73219.21500965409,87359.23374050888,83411.57942634104,86750.97763400247,-5762.49922013318,-8025.396961046675,-3609.7464215635023,-11188.151764758897,-11970.757145657528,-10370.064995111787,5425.652544625722,3389.028724526497,7381.808472271823,0.0,0.0,0.0,79338.06820522115
195,2024-03-18,85023.79948750738,72390.60455091101,82881.53060288542,83360.95174462599,86670.42372930853,-7112.583202805899,-9224.525186701121,-4957.927628115,-12731.200400342297,-13656.48318279143,-11725.328452126965,5618.617197536395,3518.100237861103,7485.536809767306,0.0,0.0,0.0,77911.21628470148
196,2024-03-19,84947.03154966043,82773.78219018273,96952.77610570703,83287.68349860424,86589.8698246146,6317.120753290551,3992.183135087158,8073.552365053505,414.5503656791407,-317.43535280299386,1137.665769436142,5902.570387611411,3829.5096043616054,7844.611558277615,0.0,0.0,0.0,91264.15230295098
197,2024-03-20,84867.5554158028,90104.08423515227,102257.76122630612,83204.39440338107,86520.25954277655,11368.407691242017,8980.430435923534,13556.629882234425,5095.034880822903,4392.123417739748,5971.917193072688,6273.372810419114,4113.686672692824,8228.703090439643,0.0,0.0,0.0,96235.96310704481
198,2024-03-21,84788.07928194517,94885.31985403015,111406.06962717055,83097.346433342,86452.36166824901,15407.010928751957,12917.236576222374,17745.22183918057,8683.38098773656,7788.98058680304,9413.456337801863,6723.629941015397,4409.752696904317,8655.02315503979,0.0,0.0,0.0,100195.09021069713
199,2024-03-22,84708.60314808752,88615.29196340783,103201.08668718259,83038.8789903077,86384.46379372144,11043.659792053037,8462.933051655242,13280.457413160098,3800.700122619792,3170.592714766627,4522.986251145913,7242.959669433243,5005.843835453114,9177.543544858318,0.0,0.0,0.0,95752.26294014056
200,2024-03-23,84629.12701422987,90948.84427774815,104583.52087264092,82952.36679859503,86313.85602532866,13744.040241689976,11510.93903849004,15749.399229092238,5925.685808314553,5240.0313744540745,6602.870373650942,7818.354433375423,5760.383774847071,9780.708602384231,0.0,0.0,0.0,98373.16725591985
201,2024-03-24,84549.65088037225,75842.81082437532,87192.82845765533,82868.53762359274,86271.77674539371,-2753.525801831076,-5113.852660920993,-622.7183106921512,-11188.151764782187,-11970.757145682586,-10370.064995133569,8434.625962951111,6416.225577581552,10485.2500223043,0.0,0.0,0.0,81796.12507854118
202,2024-03-25,84470.1747465146,73668.56392881798,88084.43686078096,82784.70844859042,86225.03803859871,-3656.282127045943,-5558.875930418222,-1442.4476524596294,-12731.200400342317,-13656.483182791557,-11725.328452129303,9074.918273296373,7053.503927701095,11187.479150020316,0.0,0.0,0.0,80813.89261946866
203,2024-03-26,84390.69861265697,86113.35933754039,102239.03668649131,82700.87927358811,86166.59706889065,10135.822876445141,8087.70317093279,12068.04347293566,414.5503656733333,-317.43535280934327,1137.6657694318383,9721.272510771809,7732.284066814085,11749.450963630858,0.0,0.0,0.0,94526.5214891021
204,2024-03-27,84311.22247879933,91480.14040558727,106055.8074110479,82664.34682935053,86078.6305843462,15450.260617464082,12909.700971147606,17856.571456575748,5095.034880820374,4392.123417735953,5971.917193070638,10355.22573664371,8073.928018168039,12347.910302590983,0.0,0.0,0.0,99761.48309626342
205,2024-03-28,84231.7463449417,96836.69263247556,109952.63837776762,82679.27394375227,85987.35669924815,19641.805750182062,17434.492613899176,21976.340874679605,8683.380987744265,7788.9805868167,9413.45633780781,10958.4247624378,8783.348604289615,13054.933480795187,0.0,0.0,0.0,103873.55209512376
206,2024-03-29,84152.27021108405,92997.20784881724,107520.3098807493,82622.4855442789,85887.70849991578,15313.935882889318,13140.40268189764,17350.739806995312,3800.7001226156576,3170.5927147605726,4522.986251151076,11513.235760273661,9331.767284765581,13586.472549574823,0.0,0.0,0.0,99466.20609397336
207,2024-03-30,84072.7940772264,95472.79923790507,111600.29352190207,82547.8307636687,85788.06030058344,17929.016377690554,15843.63197354035,19972.791086039357,5925.685808292905,5240.031374426713,6602.870373636756,12003.33056939765,9822.14347453936,14130.586743840886,0.0,0.0,0.0,102001.81045491695
208,2024-03-31,83994.66856927112,81268.97975815141,92708.82884078169,82455.14422381076,85723.83197638077,1226.0796334634072,-996.1365611179411,3066.1546432994874,-11188.151764805472,-11970.757145707645,-10370.06499515535,12414.23139826888,10330.687521522608,14362.39967337255,0.0,0.0,0.0,85220.74820273452
209,2024-04-01,83916.54306131585,76845.09372076498,88571.68484170154,82361.85633061214,85626.64234595317,2.596554535165251,-2409.965053744868,2018.6557955171006,-12731.200400320624,-13656.483182770846,-11725.328452108348,12733.796954855788,10617.53073542674,14638.838866614595,0.0,0.0,0.0,83919.13961585102
210,2024-04-02,83838.41755336056,90363.04615671244,103752.25183126431,82257.64999127806,85523.40318213537,13367.185249435523,11539.896816699851,15188.912434684265,414.5503656532517,-317.43535282404105,1137.6657694079245,12952.634883782272,11036.751507550722,14898.80270528118,0.0,0.0,0.0,97205.60280279609
211,2024-04-03,83760.2920454053,96273.653837368,107884.01052005167,82174.30528483886,85421.93523050225,18159.462571440858,16168.994314579233,20340.89021266565,5095.034880827898,4392.123417747859,5971.917193075435,13064.427690612962,11377.074913208153,14794.308697094988,0.0,0.0,0.0,101919.75461684616
212,2024-04-04,83682.16653745,96976.18754762661,111522.76346312603,82094.49311214322,85338.74090155198,21749.543007574855,19668.7919012483,24322.958271435225,8683.380987737977,7788.980586805303,9413.456337802361,13066.16201983688,11482.023863024673,14677.651591838616,0.0,0.0,0.0,105431.70954502486
213,2024-04-05,83604.04102949472,93071.74713483587,104973.19720748968,82003.55405687116,85255.54657260173,16758.954264579643,15135.725738792939,18645.62390061747,3800.7001226173156,3170.5927147620228,4522.986251149766,12958.254141962325,11368.777769440396,14574.367878315203,0.0,0.0,0.0,100362.99529407437
214,2024-04-06,83525.91552153946,93841.75480643171,108872.53301885964,81914.16755630945,85171.16207489074,18670.253513583313,16869.071747428254,20416.61320908894,5925.685808294856,5240.0313744311825,6602.870373634508,12744.567705288457,11038.769129356779,14376.545592840097,0.0,0.0,0.0,102196.16903512277
215,2024-04-07,83447.79001358418,77490.34859295025,93533.33087501803,81850.94476778875,85080.43479175791,1244.1713577345681,-648.7328960375336,3198.273298212576,-11188.151764810165,-11970.757145711756,-10370.064995158726,12432.32312254473,10772.880224302837,14166.299662415866,0.0,0.0,0.0,84691.96137131874
216,2024-04-08,83369.6645056289,78134.21503670806,89589.30898839034,81845.35999518319,84989.70750862507,-699.2991095091946,-2434.600858394916,1556.2369232295598,-12731.200400342355,-13656.483182791808,-11725.328452133972,12031.90129083316,10244.268750614903,13948.18643399062,0.0,0.0,0.0,82670.3653961197
217,2024-04-09,83291.5389976736,89546.43293089597,102152.54218734289,81747.79958128674,84898.88269057548,11971.097950783149,9882.89827852217,13774.955974740142,414.5503656679697,-317.43535281117,1137.6657694228397,11556.547585115177,9756.04936521324,13405.536927814002,0.0,0.0,0.0,95262.63694845675
218,2024-04-10,83213.41348971834,93161.96013774411,106102.04337700848,81616.57955698368,84809.22338278164,16117.02000330918,13952.528910679284,18187.33308681783,5095.034880810096,4392.123417723575,5971.917193055845,11021.985122499087,9219.350647197245,12831.775793981154,0.0,0.0,0.0,99330.43349302752
219,2024-04-11,83135.28798176305,96457.71277817278,109580.16085048979,81485.55143794071,84719.5640749878,19129.33006313431,16747.190915120107,21289.76454980918,8683.380987731687,7788.980586793908,9413.456337796913,10445.949075402626,8690.764052091283,12306.176754537664,0.0,0.0,0.0,102264.61804489736
220,2024-04-12,83056.87320568552,90752.48167290083,103965.5694864007,81400.28890533833,84617.98660058925,13648.356354660746,12049.884736644854,15556.686966126907,3800.700122618975,3170.5927147634734,4522.986251148457,9847.656232041769,8066.938382438277,11807.718332642648,0.0,0.0,0.0,96705.22956034627
221,2024-04-13,82978.45842960798,89870.56913940168,105234.47659996702,81333.24621218049,84497.29056943234,15172.911798869138,13529.255226673886,17007.23555794695,5925.685808285007,5240.0313744197365,6602.87037362629,9247.225990584127,7365.929778197171,11159.252426996536,0.0,0.0,0.0,98151.37022847713
222,2024-04-14,82900.04365353045,74764.38132041103,87585.15765078085,81266.20351902266,84402.25652251767,-2523.0812959707864,-5040.000756943602,-277.69787507480044,-11188.15176478431,-11970.757145687909,-10370.064995138846,8665.070468813523,6836.3185070017735,10586.768987640584,0.0,0.0,0.0,80376.96235755966
223,2024-04-15,82821.6288774529,71968.83660327339,84030.19337335763,81199.16082586483,84360.56563426481,-4609.928030638982,-6914.254019571147,-2181.888125681225,-12731.20040032066,-13656.4831827711,-11725.328452113019,8121.272369681679,6157.351828752097,10026.056098964053,0.0,0.0,0.0,78211.70084681391
224,2024-04-16,82743.21410137536,82352.41491756786,96819.44899529962,81132.118132707,84258.24520136481,8049.520002136128,5629.651663399865,10016.659975242965,414.55036568268736,-317.4353527982992,1137.6657694377543,7634.969636453439,5527.560749966595,9561.085604041662,0.0,0.0,0.0,90792.73410351148
225,2024-04-17,82664.79932529782,89341.27775976168,103679.90995207423,81039.26264818406,84170.2326249868,12318.800627977686,10285.224700863302,14457.696940361897,5095.034880822839,4392.123417740268,5971.917193071332,7223.7657471548455,5217.5491341774205,9148.428862028162,0.0,0.0,0.0,94983.59995327551
226,2024-04-18,82586.38454922028,91001.07871134179,101527.38951692093,80955.69508136618,84082.2200486088,15586.564731258955,13245.892357263434,17857.61827441613,8683.380987732395,7788.980586795039,9413.45633779716,6903.18374352656,5056.049662113294,8955.95111824816,0.0,0.0,0.0,98172.94928047924
227,2024-04-19,82507.96977314274,85586.77467658377,99366.91117660575,80884.14868503774,83994.2074722308,10486.880909067448,8634.467807600426,12539.69008253306,3800.7001226148404,3170.5927147574193,4522.986251153619,6686.18078645261,4740.67387675541,8745.677705510687,0.0,0.0,0.0,92994.85068221019
228,2024-04-20,82429.55499706519,86204.95476936533,101177.87039714243,80824.42441107031,83906.1948958528,12508.424026592873,10629.52572781451,14398.921329996952,5925.685808275158,5240.0313744082905,6602.870373618073,6582.738218317714,4506.3398710085,8679.070556246834,0.0,0.0,0.0,94937.97902365806
229,2024-04-21,82351.14022098765,70666.44514182044,84974.75959938811,80764.70013710289,83818.18231947478,-4588.611917909519,-7176.876779363536,-2284.055612857742,-11188.151764770399,-11970.757145671074,-10370.06499512381,6599.539846860882,4512.156853783223,8459.605762306734,0.0,0.0,0.0,77762.52830307813
230,2024-04-22,82272.72544491012,69785.21655527258,83195.95781577495,80704.97586313546,83748.76374441809,-5991.451886966333,-8491.67965087404,-3264.09323058182,-12731.200400298969,-13656.483182750391,-11725.328452092066,6739.748513332635,4603.032641390659,8694.668036929888,0.0,0.0,0.0,76281.27355794379
231,2024-04-23,82192.23309260746,83488.80812213417,96654.05251947431,80626.75787312372,83660.53128145989,7417.438415365468,4820.063145449192,9648.164545833324,414.55036567687966,-317.43535280464874,1137.66576943345,7002.888049688589,4892.7025153657705,8996.65451808222,0.0,0.0,0.0,89609.67150797293
232,2024-04-24,82111.74074030481,88199.26571544877,102375.04705802666,80548.53988311198,83564.43141889288,12479.8694350966,10084.544044450866,15004.721940515466,5095.0348808203125,4392.123417736475,5971.917193069279,7384.834554276288,5058.5803455891955,9343.353281457676,0.0,0.0,0.0,94591.61017540141
233,2024-04-25,82031.24838800216,92973.1553071276,105422.84982581627,80470.32189310022,83471.25694340437,16561.298605670294,13824.109579148268,19348.045840718616,8683.380987730978,7788.980586793117,9413.456337797488,7877.917617939317,5565.359153063424,9844.914854536764,0.0,0.0,0.0,98592.54699367245
234,2024-04-26,81950.75603569951,87952.55394994284,101532.06832955111,80392.10390308849,83377.37662118851,12271.828934749707,10011.6245129012,14379.582877016444,3800.7001226138336,3170.5927147584844,4522.9862511529,8471.128812135874,6049.301263674585,10474.632855533446,0.0,0.0,0.0,94222.58497044921
235,2024-04-27,81870.26368339686,91332.6016585875,102937.27534693478,80317.37163526032,83298.48195303757,15076.11731500923,12605.468413585331,17300.989213579123,5925.685808265309,5240.0313743968445,6602.870373609855,9150.431506743922,6742.575520149628,11061.498284007312,0.0,0.0,0.0,96946.3809984061
236,2024-04-28,81789.7713310942,73857.40972436174,84786.43192548254,80248.05019496153,83233.23072413706,-1288.9887493713936,-3987.4824146795117,1212.4814822962155,-11188.151764793687,-11970.75714569613,-10370.064995145594,9899.163015422293,7709.2405650796,11872.059861240801,0.0,0.0,0.0,80500.78258172281
237,2024-04-29,81709.27897879155,72399.97294952026,86590.73227865116,80199.70556603177,83175.21490078738,-2032.6831376240668,-4182.139227133606,585.4777945049175,-12731.200400347814,-13656.48318279678,-11725.328452134025,10698.517262723748,8614.68284587838,12958.513738213911,0.0,0.0,0.0,79676.59584116748
238,2024-04-30,81628.78662648889,87200.83425495971,102340.22492744224,80098.04111180115,83108.27575813777,11942.644079413529,9594.55150223935,13984.798510911993,414.5503656362734,-317.4353528385658,1137.665769390318,11528.093713777254,9411.26427052653,13755.146350630073,0.0,0.0,0.0,93571.43070590241
239,2024-05-01,81548.29427418624,92493.16330037506,106118.30871566343,79965.80173887867,83036.11504175983,17461.531159056638,15055.723133935036,19844.999341754305,5095.034880817782,4392.1234177326805,5971.917193067229,12366.496278238854,10326.126841084088,14473.614453398406,0.0,0.0,0.0,99009.82543324288
240,2024-05-02,81467.80192188358,96674.5047945873,110936.98207577359,79865.15028856974,82967.99821589167,21875.34534402809,19127.409363623236,24416.73420323321,8683.380987738685,7788.980586806777,9413.45633780343,13191.964356289396,11283.891313926775,15198.212924545742,0.0,0.0,0.0,103343.14726591167
241,2024-05-03,81387.30956958093,93105.44170604131,104372.98586975105,79778.1598545707,82894.8304341448,17783.717305196464,15818.128591084078,20078.662711120614,3800.700122618156,3170.592714760319,4522.986251151,13983.017182578309,12220.03150065327,16089.190120447198,0.0,0.0,0.0,99171.0268747774
242,2024-05-04,81306.81721727828,95415.84166374237,109270.43073117832,79695.44208105827,82811.48626717181,20644.777982942363,18757.549951075944,23458.783888787424,5925.685808267261,5240.031374401314,6602.870373607606,14719.092174675105,12999.53340300829,16846.131060260577,0.0,0.0,0.0,101951.59520022065
243,2024-05-05,81226.19870383237,77868.86322674018,91368.81000217874,79623.46960486915,82751.27737368704,4193.0063555325405,1951.5638013455994,6229.270709499062,-11188.151764798376,-11970.75714570024,-10370.064995148969,15381.158120330916,13681.845524032911,17330.91583842902,0.0,0.0,0.0,85419.20505936492
244,2024-05-06,81145.58019038646,79492.15330789365,91848.76225657025,79551.49712868003,82684.8714760316,3221.0843387087157,1160.4673852931403,5370.480501625489,-12731.20040032612,-13656.48318277607,-11725.328452113072,15952.28473903484,14230.846568424995,17957.786904854842,0.0,0.0,0.0,84366.66452909519
245,2024-05-07,81064.96167694054,91033.42835622214,104656.03922248157,79476.0624519707,82596.1645982643,16832.70177357159,14939.444358779983,18715.449608251663,414.55036563046616,-317.4353528449152,1137.6657693860136,16418.151407941124,14645.880074507984,18567.649749736207,0.0,0.0,0.0,97897.66345051213
246,2024-05-08,80984.34316349462,96962.97403081432,110716.2871101063,79362.36591135281,82510.84863514898,21862.514494467432,19748.09083904947,24203.94497461388,5095.034880815255,4392.123417728886,5971.917193065178,16767.47961365218,14969.3455279441,18910.08157357302,0.0,0.0,0.0,102846.85765796204
247,2024-05-09,80903.72465004871,99568.11147493453,114605.50755540738,79301.02095374798,82423.0848214004,25675.75691487026,23572.90006373662,28086.897204665514,8683.380987732395,7788.980586795379,9413.456337797983,16992.375927137862,15341.953772105804,19164.88476754073,0.0,0.0,0.0,106579.48156491897
248,2024-05-10,80823.10613660279,93867.74433296817,107925.23154324357,79241.83746758715,82327.3323174838,20889.27505620976,18940.48917806252,22897.11617483642,3800.7001226171506,3170.5927147613843,4522.9862511502815,17088.574933592616,15441.80464988982,19291.04275374432,0.0,0.0,0.0,101712.38119281255
249,2024-05-11,80742.48762315688,96791.52670851286,111614.16626096475,79178.84814781927,82231.57981356718,22981.260312264465,20899.305823691277,25730.906068646385,5925.685808296857,5240.031374432952,6602.8703736371635,17055.574503967608,15200.849213731639,19348.57364908102,0.0,0.0,0.0,103723.74793542134
250,2024-05-12,80661.86910971095,80315.64719560872,93116.50128932598,79105.52584710188,82153.56870842105,5708.507218589018,3586.3385664110738,7927.2269073332145,-11188.151764803064,-11970.757145704352,-10370.064995152341,16896.65898339208,14804.85730834832,19416.514741351595,0.0,0.0,0.0,86370.37632829997
251,2024-05-13,80581.25059626503,78390.82737929339,91379.11550121968,79032.20354638448,82066.88143022291,3887.608798235564,1404.5918174226845,6189.646932112937,-12731.200400347852,-13656.48318279703,-11725.328452138694,16618.809198583414,14392.634056880048,19142.45638493302,0.0,0.0,0.0,84468.8593945006
252,2024-05-14,80500.63208281914,88098.17044717017,105098.03796502498,78958.88124566709,81975.31754738025,16647.051919159283,14230.590417796035,19039.036033031232,414.55036566570925,-317.4353528128247,1137.6657694201479,16232.501553493574,14010.383174849909,18555.666539098842,0.0,0.0,0.0,97147.68400197843
253,2024-05-15,80420.0135693732,94155.45469044932,107420.85151586702,78885.5589449497,81883.7536645376,20846.436670489576,18391.494444418702,23353.968195623536,5095.034880827999,4392.123417745581,5971.917193080663,15751.401789661579,13621.172887771283,17920.969298156317,0.0,0.0,0.0,101266.45023986278
254,2024-05-16,80335.73688218398,99227.13318966709,112572.70145684821,78797.05637566905,81806.08602374783,23875.343124635747,21607.82290360906,26125.890638171197,8683.380987744975,7788.980586818515,9413.456337809703,15191.96213689077,12980.10675359746,17355.851032575734,0.0,0.0,0.0,104211.08000681973
255,2024-05-17,80251.46019499474,91555.51269540643,106010.44997041575,78698.95557556939,81728.4183829581,18373.633599806686,16075.434775338246,20890.53748676978,3800.700122616144,3170.5927147624498,4522.986251149562,14572.933477190545,12365.994577154685,16826.38209796648,0.0,0.0,0.0,98625.09379480142
256,2024-05-18,80167.18350780553,92731.20340096457,106910.46506951563,78525.81391957022,81635.55260374649,19840.492512743505,17466.729028063404,22250.721045547838,5925.685808298809,5240.0313744374225,6602.870373634914,13914.806704444694,11914.345619290578,15969.746477616316,0.0,0.0,0.0,100007.67602054903
257,2024-05-19,80082.90682061629,74844.0563467363,88266.0931070903,78404.7209431826,81524.27039315655,2051.0478424004173,159.43693577808895,4070.9777354368625,-11188.15176480775,-11970.757145708465,-10370.064995155715,13239.19960720817,11167.550519961569,15082.248948685577,0.0,0.0,0.0,82133.9546630167
258,2024-05-20,79998.63013342705,75602.2056980943,86642.41801463581,78355.99951998146,81480.11328086228,-162.9931314798957,-2924.1653299534664,2037.0031178510912,-12731.200400326157,-13656.483182776323,-11725.328452117743,12568.207268846263,10553.850948400652,14460.62526486309,0.0,0.0,0.0,79835.63700194717
259,2024-05-21,79914.35344623783,85206.68306618706,98353.05185502922,78330.51824871861,81424.53810710816,12338.285482875961,10101.00774116569,14243.792401573164,414.5503656599019,-317.4353528191738,1137.6657694158434,11923.73511721606,9914.84946856273,13648.263653301212,0.0,0.0,0.0,92252.63892911379
260,2024-05-22,79830.07675904859,87935.70254620729,102547.1434179509,78281.11437441976,81376.54124928522,16421.869212331116,14019.392618202906,18605.740954169258,5095.034880820248,4392.123417736995,5971.917193067923,11326.834331510869,9140.159219763671,13163.41210822443,0.0,0.0,0.0,96251.94597137971
261,2024-05-23,79745.80007185937,92804.2070525275,106342.59975167707,78199.70472706661,81325.4190336127,19480.440295951892,17243.276185370192,21423.266311724838,8683.380987738683,7788.980586807117,9413.456337804255,10797.059308213216,8538.016032125526,12628.394539454455,0.0,0.0,0.0,99226.24036781126
262,2024-05-24,79661.52338467013,85417.13397437804,98166.89388672146,78158.2129363276,81274.2968179402,14152.566423810273,11743.747687713429,16176.225168834751,3800.700122620468,3170.592714764284,4522.98625114766,10351.866301189802,8091.820805146959,12108.084857914748,0.0,0.0,0.0,93814.0898084804
263,2024-05-25,79577.2466974809,88806.31996350805,102559.36030494231,78126.07382786719,81222.65282829257,15931.757007103623,13591.736176947914,17917.36253037308,5925.685808277161,5240.03137441006,6602.870373620728,10006.071198826461,7839.069541378178,11813.448207802077,0.0,0.0,0.0,95509.00370458452
264,2024-05-26,79492.97001029167,71637.40656786512,83761.61073804158,78055.49226010704,81130.6262570458,-1416.7690476261141,-3264.7442629376324,491.8758213816705,-11188.151764763305,-11970.757145663672,-10370.06499511743,9771.382717137189,7444.832090853648,11692.345564079582,0.0,0.0,0.0,78076.20096266555
265,2024-05-27,79408.69332310244,69505.16954015788,82333.47969354782,77966.40049385653,81031.38476486845,-3075.175279541293,-5687.967072363056,-406.12141677183155,-12731.200400353298,-13656.48318280187,-11725.328452136415,9656.025120812003,7425.771026304324,11731.976436844856,0.0,0.0,0.0,76333.51804356115
266,2024-05-28,79324.61641307251,82737.63969157847,96065.15846292429,77881.41253855483,80996.32508197193,10079.012362679056,8082.674155885133,12466.19332769615,414.5503656540945,-317.4353528255232,1137.6657694115395,9664.46199702496,7572.921633430665,11984.054328911358,0.0,0.0,0.0,89403.62877575157
267,2024-05-29,79240.53950304256,87776.43303600569,100264.16786048048,77802.9027339601,80940.8568468679,14892.264556272723,12628.361343555413,17317.237079076385,5095.034880832993,4392.123417753692,5971.91719308341,9797.229675439732,7701.032629934528,12333.937866092658,0.0,0.0,0.0,94132.80405931528
268,2024-05-30,79156.4625930126,90523.06896692805,102458.98234451663,77718.5100153594,80877.94199358053,18734.26668540426,16115.11072068901,21586.49391891773,8683.380987739392,7788.980586808249,9413.456337804502,10050.885697664871,7870.823363815728,12530.865232937185,0.0,0.0,0.0,97890.72927841687
269,2024-05-31,79072.38568298265,86677.83474816564,98873.46546264135,77642.55138072498,80815.0185477437,14218.774506454938,11746.212630955031,16629.193790803536,3800.7001226194616,3170.592714765349,4522.986251146943,10418.07438383548,8149.959112850685,12697.111073153017,0.0,0.0,0.0,93291.16018943759
270,2024-06-01,78988.3087729527,87953.50215544661,100923.99040001883,77555.13131261518,80740.39833708551,16813.393929663835,14370.892626401308,19403.735430489764,5925.685808279112,5240.0313744145315,6602.87037361848,10887.70812138472,8597.293671706368,13249.828569398765,0.0,0.0,0.0,95801.70270261655
271,2024-06-02,78904.23186292275,75537.23456114136,88642.35692744995,77460.6498376586,80665.7781264273,257.10784707216993,-1858.811880992264,2459.9228236094123,-11188.151764767992,-11970.757145667787,-10370.064995120803,11445.259611840162,9153.499991623214,13788.826756147671,0.0,0.0,0.0,79161.33970999492
272,2024-06-03,78820.15495289282,71123.31613596519,86463.5778756251,77371.48480674456,80591.15791576913,-658.0433455338998,-3542.292979841693,2286.1606304905204,-12731.200400331603,-13656.483182781165,-11725.32845211546,12073.157054797703,9726.415909257956,14567.647646613173,0.0,0.0,0.0,78162.11160735892
273,2024-06-04,78736.07804286288,85334.60546615713,98237.1373685183,77286.49685144286,80516.53770511094,13165.821585529739,10465.093274737626,15751.031542189214,414.55036568933747,-317.43535279343223,1137.6657694456735,12751.271219840399,10235.937812452445,15221.941533501898,0.0,0.0,0.0,91901.89962839262
274,2024-06-05,78652.00113283293,91085.68692619291,104378.96739425213,77186.68692722231,80441.91749445275,18552.5155268323,15736.67641103259,21494.43382039506,5095.034880815189,4392.123417729406,5971.9171930638195,13457.480646017108,11006.59656903703,15998.640178696385,0.0,0.0,0.0,97204.51665966523
275,2024-06-06,78567.92422280298,94013.45279377859,108168.86588711564,77065.13517546373,80367.29728379456,22851.679881696877,19903.08062759188,26097.7097581799,8683.3809877401,7788.980586809381,9413.456337804751,14168.298893956782,11823.796082190138,16753.499569577474,0.0,0.0,0.0,101419.60410449986
276,2024-06-07,78483.84731277304,89847.48268110369,103324.142557818,76944.9316815041,80292.67707313636,18660.246048708865,16270.14840732868,21655.661615515877,3800.700122615326,3170.592714759296,4522.986251152106,14859.54592609354,12507.265671771072,17552.567974720776,0.0,0.0,0.0,97144.09336148191
277,2024-06-08,78400.80505477783,93124.22683603139,107159.93545202626,76856.11091825723,80207.08222610007,21432.73016830864,18876.30556158253,24115.91211043845,5925.685808281062,5240.031374419,6602.870373616231,15507.044360027576,13126.549553147093,18270.077385097786,0.0,0.0,0.0,99833.53522308647
278,2024-06-09,78317.76279678264,78141.83850730187,89970.21303688752,76831.45873159058,80083.57713215963,4899.168803311669,2732.2325600074314,7347.985622749355,-11188.151764791277,-11970.757145692842,-10370.064995142586,16087.320568102947,13637.227438255644,18782.952271411745,0.0,0.0,0.0,83216.9316000943
279,2024-06-10,78234.72053878743,77232.44514172926,87858.90873120636,76728.04280133585,80030.88860021583,3847.0900052537727,1279.426521196444,6854.193310646936,-12731.200400331623,-13656.483182781292,-11725.328452117797,16578.290405585394,14304.894810428159,19323.637533605393,0.0,0.0,0.0,82081.8105440412
280,2024-06-11,78151.67828079224,89918.06915648938,103282.94062217185,76590.34128854537,79984.52262023024,17374.460112082917,14648.893560369286,20420.053661717826,414.55036568353006,-317.43535279978164,1137.6657694413693,16959.90974639939,14831.890887541,19750.471986887744,0.0,0.0,0.0,95526.13839287516
281,2024-06-12,78068.63602279704,92087.71833370616,106531.04278471439,76443.86952971334,79918.89647526742,22309.80585861923,19802.54165376254,25298.156328223307,5095.03488080744,4392.1234177208225,5971.917193051078,17214.770977811793,14952.482409884738,20032.568466474855,0.0,0.0,0.0,100378.44188141628
282,2024-06-13,77985.59376480186,98144.34685520636,111253.18384655374,76268.50373726194,79851.08554026978,26012.009113455628,23359.032409130567,29051.973934214526,8683.38098774081,7788.980586810513,9413.456337805,17328.62812571482,14937.66598400203,20069.265316972545,0.0,0.0,0.0,103997.60287825749
283,2024-06-14,77902.55150680665,91974.26906517956,105199.98814774021,76093.63507739316,79777.48695145868,21091.535428479874,18930.835374070186,23758.742251018153,3800.7001226143198,3170.592714760361,4522.986251151387,17290.835305865552,14713.8480356435,19958.53736369569,0.0,0.0,0.0,98994.08693528653
284,2024-06-15,77819.50924881145,93453.95834927459,106776.5400085137,75972.023371361,79703.57933432338,23020.371473417916,20246.213109917153,25821.98235323726,5925.685808259415,5240.031374391638,6602.870373602044,17094.685665158508,14648.175983959665,19902.19322087056,0.0,0.0,0.0,100839.88072222937
285,2024-06-16,77736.46699081625,75544.64289728078,89955.06636301757,75861.85522914084,79636.82813787271,5549.489053728642,3212.7160525300706,7994.414261932971,-11188.151764777367,-11970.757145676005,-10370.064995127552,16737.64081850601,14414.155994820281,19193.469948731952,0.0,0.0,0.0,83285.95604454489
286,2024-06-17,77653.42473282106,76779.71009464472,88654.5997223975,75769.80159583325,79544.60260975978,3490.2435185175814,523.3647113365206,6594.262419274129,-12731.20040033164,-13656.483182781418,-11725.328452120131,16221.443918849223,13944.425519419503,18466.045840541385,0.0,0.0,0.0,81143.66825133865
287,2024-06-18,77570.38247482586,88512.99791239105,99387.09949706131,75693.67134464381,79481.43531426838,15966.663194586388,13347.606432050692,18512.65165742541,414.5503656429232,-317.4353528336989,1137.6657693982368,15552.112828943464,12989.529795737215,17763.498769228623,0.0,0.0,0.0,93537.04566941225
